smiles,MW,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,PAMPA,pgp_inh,pgp_sub,hia,f20,f30,f50,OATP1B1,OATP1B3,BCRP,BSEP,BBB,MRP1,PPB,logVDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-human,cl-plasma,t0.5,BCF,IGC50,LC50DM,LC50FM,hERG,hERG-10um,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,H-HT,Neurotoxicity-DI,Ototoxicity,Hematotoxicity,Nephrotoxicity-DI,Genotoxicity,RPMI-8226,A549,HEK293,NR-AhR,NR-AR,NR-AR-LBD,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Kappa1,Kappa2,Kappa3,LabuteASA,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,MolMR,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumRadicalElectrons,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons
Cc1cccc(Cn2ccc(N3CCc4[nH]nc(-c5ccncc5)c4C3)cc2=O)c1,397.19,6.0,1.0,66.81,4.0,5.0,9.0,6.0,0.0,29.0,0.1379310344827586,0.0,0.0,0.572,2.646,0.208,55.172,-1.677,1,0,0,0,0.0,0.0,0.0,0.0,-4.039841023327474,2.7439208333586897,2.5813858748641088,169.21393984000795,290.92878382820254,8.205988496420492,5.441715162172371,-5.083290581657866,-4.725335753683365,0.3164427578449249,0.0362111665308475,0.4497040212154388,0.0006153583526611,0.1160814762115478,0.1011654734611511,0.1924416422843933,0.2817176282405853,0.0833194553852081,0.0011085072765126,0.9979907274246216,0.0886508151888847,0.9706583619117736,96.21999631454368,-0.1888780387245534,3.4684279119796684,0.9992151260375975,0.99917870759964,0.9999938011169434,0.0003590075648389,0.9990015625953674,0.3252013027667999,0.793976902961731,0.0902998968958854,0.9999992847442628,0.0818655118346214,0.9999241828918456,1.4305035733741533e-07,1.0,0.9963406920433044,5.313181833801231,0.4930208402011268,1.6139021942814156,3.8644499810019504,4.70799379172702,4.481504393728492,0.7734672427177429,0.7349868416786194,0.949091613292694,0.6987835168838501,0.6837185621261597,0.912899136543274,0.4660020768642425,0.8227190375328064,1.820173878286369e-08,0.0323997624218463,0.8336570858955383,0.7768276929855347,0.9705867171287536,0.6801663041114807,0.4860061407089233,0.8198805451393127,0.9998595714569092,0.1914513260126114,0.279641717672348,0.7623741626739502,0.36180180311203,0.0011847419664263,1.97239319277287e-06,0.1702502220869064,0.0071306796744465,0.0009594063158147,0.0001212890347233,0.0956631377339363,0.0004887880641035,0.0161580182611942,0.0259028095752,0.0015909533249214,1,0,0,0,0,0,0,1,0.468,0.01,0.178,0.538,0.002,0.025,0.038,1.3930262759331349,1241.948432630115,20.50142475325412,16.876382758295772,16.876382758295772,14.669836433395457,10.147234353323649,10.147234353323649,7.776897288246156,7.776897288246156,5.667467245883708,5.667467245883708,4.095842479454245,4.095842479454245,1.1,1.9666666666666663,2.7666666666666666,-3.67,30.0,374.2980000000002,18.36438623107136,7.629989583486527,3.520672736194528,174.3894503452439,12.766788199107824,0.0151425065868608,0.0151425065868608,117.55570000000004,0,1,1,1,3,4,0,0,0,0,150.0
CCn1c(O)nc2cc3[nH]c(-c4ccnnc4)nc3cc21,280.11,7.0,2.0,92.51,2.0,4.0,12.0,7.0,0.0,20.0,0.1,0.0,1.0,0.586,2.941,0.143,20.0,-1.045,0,0,0,0,0.0,0.0,0.0,0.0,-3.168883122243626,2.060432112176464,1.7435488536825363,191.09117628699005,339.4018638454184,7.852427763616972,4.734677065019522,-5.085406220538159,-4.807348898659553,0.8355594277381897,0.002618221566081,0.3026091754436493,0.0371028184890747,0.8542909026145935,0.5466930270195007,0.7415096461772919,0.7069888710975647,0.7465603947639465,0.0629279538989067,0.9994346499443054,0.0097917793318629,0.9898452758789062,92.1982920495925,-0.0779935046003502,6.589997216059647,0.9164665341377258,0.940421223640442,0.0568807050585746,0.0020200980361551,0.0234207734465599,0.6670343279838562,0.0025319482665508,0.2492754012346267,0.0099760936573147,0.1702224463224411,0.0007190110045485,0.0002918577229138,0.4505056142807007,0.2331962436437606,2.302328177774988,1.207552524501576,0.8528669346609044,3.4099480170467964,4.281954678465198,4.095728100455725,0.1700546592473983,0.2552412748336792,0.96186625957489,0.3896514475345611,0.7918477058410645,0.7869621515274048,0.1891496926546096,0.7512224316596985,1.5698034985689446e-05,0.8564764857292175,0.9485206007957458,0.6863482594490051,0.7380363345146179,0.5447217226028442,0.3079016506671905,0.8323785662651062,0.9551933407783508,0.1779982298612594,0.0688399001955986,0.2797332108020782,0.8593824505805969,0.2142309248447418,0.0498053915798664,0.2226851135492324,0.5320405960083008,0.0262273475527763,0.5499179363250732,0.8504892587661743,0.3089928030967712,0.0268319640308618,0.8739151358604431,0.2811928391456604,0,1,0,0,1,0,2,3,0.639,0.976,0.996,0.634,0.017,0.374,0.697,1.961170684186125,940.3258988287648,14.396976746569036,11.277139700134429,11.277139700134429,10.25835149307306,6.620364051849774,6.620364051849774,4.7306632477137445,4.7306632477137445,3.504785378435381,3.504785378435381,2.4951979909044417,2.4951979909044417,1.1904761904761905,2.095238095238096,2.857142857142857,-2.96,21.0,268.195,11.832710607353004,4.270643343760374,1.7419297514924337,118.85128219083532,9.817312428465929,0.0265835969118799,0.0265835969118799,77.74950000000001,0,0,0,1,3,4,0,0,0,0,104.0
O=C(Nc1cccn(C(C=CS(=O)(=O)c2ccccc2)Cc2ccccc2)c1=O)OCc1ccccc1,514.16,7.0,1.0,94.47,11.0,4.0,6.0,8.0,0.0,29.0,0.3793103448275862,1.0,0.0,0.324,3.059,0.103,46.0,-0.638,2,0,0,0,0.0,0.0,1.0,1.0,-4.691775605698215,3.467492916632292,3.491876208076624,137.84650798205848,382.6210679843192,9.39796074089613,2.678193177257928,-5.0783936331906165,-4.643750482513391,0.1056298688054084,0.9183264374732972,3.487001620783303e-08,0.0004100203514099,0.3955394625663757,0.9968333737924696,0.1514616012573242,0.9862141013145448,0.9995647072792052,2.598189610125701e-07,0.9999704360961914,0.0179181080311536,0.6949774026870728,98.38182129516338,-0.6165299319280115,0.8851656288696444,0.2920837998390198,0.0031233590561896,0.977970540523529,0.2473950237035751,0.667533278465271,0.0560123398900032,0.00092821061844,0.0009755200590007,0.9457533359527588,0.673166811466217,0.9701477885246276,0.2593512833118438,0.9953289031982422,0.3670752644538879,1.8409740050822627,0.5584336908954354,0.9001612323001413,3.9072406026888062,5.020615088441683,4.8560201591017815,0.334492951631546,0.6735315322875977,0.915276288986206,0.1944999694824218,0.1208112612366676,0.5600012540817261,0.183987870812416,0.2109475135803222,9.74076920101652e-06,0.0625886768102645,0.1580511629581451,0.6557451486587524,0.9044791460037231,0.1634945720434188,0.1128362119197845,0.1369131952524185,0.998102366924286,0.0559887066483497,0.1927550137042999,0.7633503079414368,0.0554752759635448,0.00133987236768,0.0006230254075489,6.725212733726948e-05,0.1033517643809318,0.0004603497800417,0.0002531749487388,0.292629212141037,0.0001033154912875,0.0001464256929466,0.1060344576835632,0.0077218357473611,1,0,0,1,6,3,2,2,0.997,0.327,0.082,0.929,0.049,0.774,0.005,1.5881687532513409,1517.0876197450104,26.08936490199413,19.93527255363838,20.751769134566104,17.920653420525284,11.633626233643124,13.179945711564688,8.264681915717766,10.098270500161265,5.62053232596733,7.065203385352753,3.73306452369931,4.814942694668057,0.8378378378378378,1.4324324324324325,2.081081081081081,-4.429999999999998,37.0,488.3950000000004,25.65660523516412,12.006809537613552,7.050905937052595,215.1442048544153,13.314170201291413,0.0258702525495455,-3.7169846141946574,142.9024999999998,0,0,0,3,1,4,0,0,0,0,188.0
O=C(CCCCCN1CCN(c2ccccc2-c2ccccc2)CC1)NCc1ccc(OCCN2CCOCC2)cc1,570.36,7.0,1.0,57.28,15.0,5.0,6.0,7.0,0.0,31.0,0.4838709677419355,0.0,0.0,0.274,2.384,0.457,55.529,-1.103,2,0,0,0,0.0,1.0,1.0,1.0,-4.161002200110927,4.125528943639071,4.938962487286506,135.94472120698774,345.29767732745086,9.461802823865026,7.646943980960504,-4.765323523039816,-4.548584939464709,0.0343911908566951,0.3497616648674011,0.1309074312448501,5.364418029785156e-06,0.0179991126060485,0.0072781443595886,0.0066179037094116,0.0008300232584588,0.0011119499104097,3.8906882764422335e-06,0.9999864101409912,0.9990572333335876,0.9972803592681884,96.46669196347706,0.020237670626089,2.845020815295108,2.91179617306625e-06,0.0414209440350532,0.1809101998805999,0.024667888879776,0.0007331144297495,2.511939101168537e-06,0.9916031956672668,0.9997920393943788,0.4786661565303802,0.9999992847442628,0.99996817111969,1.650400844634137e-12,0.9831826686859132,0.0572766549885273,6.498855452110156,0.3010548817071385,1.6466350724459609,4.236449474649234,5.565675755325033,5.077437229277713,0.9992996454238892,0.932141900062561,0.6965039372444153,0.692429780960083,0.5531341433525085,0.399046927690506,0.7412133812904358,0.4940889179706573,3.3781955011136233e-09,0.0001041032737703,0.8786364793777466,0.8891711831092834,0.9940949082374572,0.5161429643630981,0.2502098381519317,0.9942184686660768,0.9972355961799622,0.1635002791881561,0.3768206238746643,0.9461751580238342,0.0128131061792373,0.0154902692884206,0.0142500298097729,0.0255195386707782,0.3206286132335663,0.0101225832477211,0.0004344956541899,0.8981998562812805,0.0178926922380924,0.0006853058584965,0.0858855172991752,0.0541715696454048,1,0,0,1,1,0,1,1,0.25,0.001,0.456,0.743,0.0,0.025,0.252,0.91765286778142,1206.4202090619574,28.82356942067614,24.885647656341355,24.885647656341355,20.742316078466885,15.647763868671303,15.647763868671303,11.245678791152445,11.245678791152445,8.27298382006122,8.27298382006122,5.731267915507913,5.731267915507913,0.7380952380952381,1.4523809523809523,2.238095238095238,-3.3899999999999992,42.0,524.4100000000003,30.080385662223776,16.300352679333795,9.311320022228854,250.95592092258465,12.375338905119776,0.1310493970989203,0.1310493970989203,170.04169999999954,0,2,2,3,0,3,0,0,2,2,224.0
CN(CCCCCc1ccccc1)CCCCN1CCN(CCCCCCCCCOc2ccccc2)CC1,535.45,4.0,0.0,18.95,22.0,3.0,6.0,4.0,0.0,18.0,1.2222222222222223,0.0,0.0,0.145,2.305,0.657,29.931,-0.619,1,0,0,0,1.0,1.0,1.0,1.0,-5.464859731869501,4.769974836495727,6.990026289791159,124.77293506241908,439.1626981928963,12.42752855043523,9.043827180094324,-5.052330729556669,-4.723305176937053,4.855065526498947e-06,0.9997729659080504,0.9933019876480104,0.0020896792411804,0.8955116122961044,0.9203432947397232,0.2657787799835205,0.0066364589147269,0.1377817243337631,0.9796864986419678,0.9999985694885254,0.9594164490699768,0.9972955584526062,97.6276710014754,1.2002451681297046,1.448468617567072,0.0002833782345987,0.0101354094222188,0.0027878216933459,0.9864279627799988,1.202672501676716e-05,0.0001766785862855,0.9965150356292723,0.8512009382247925,0.0002622728352434,0.9999344348907472,0.0387767553329467,0.0006192399305291,0.0001677469263086,0.042693130671978,5.96313903014438,0.3636962819601853,2.1113247693145234,5.376691646494714,6.366854556721449,6.282491729597767,0.9999525547027588,0.9949787259101868,0.0141021655872464,0.0851218774914741,0.7231504917144775,0.1681735664606094,0.9997031092643738,0.1199270859360694,0.5336633324623108,0.041102897375822,0.9991006851196288,0.8479008078575134,0.9917592406272888,0.4609154760837555,0.2059317827224731,0.998799443244934,0.0013658244861289,0.1585427224636078,0.6911791563034058,0.9247634410858154,0.0286742560565471,0.0041484767571091,0.0027327777352184,0.2693641781806946,0.6946738958358765,0.0222683269530534,0.0270734466612339,0.8029853701591492,0.0139344139024615,0.249009370803833,0.7298980951309204,0.0057749710977077,1,0,0,0,0,0,0,0,0.481,0.053,0.016,0.712,0.002,0.085,0.028,1.0427907006404098,807.1536212524431,27.22127512510418,25.07974095496404,25.07974095496404,19.29282633568371,16.1447555991006,16.1447555991006,11.626310987170614,11.626310987170614,8.207811453370399,8.207811453370399,5.625834785841943,5.625834785841943,0.5641025641025641,1.051282051282051,1.6923076923076923,-1.88,39.0,478.4050000000004,31.64504798825699,20.94489361814159,15.47950156937559,240.2693810432708,5.782218083699206,0.8501512484342244,0.8501512484342244,167.86399999999958,0,1,1,2,0,2,0,0,1,1,218.0
CCOC(=O)N1C2CCC1CC(N1CCC(NC(=O)c3ccccc3C)C1)C2,385.24,6.0,1.0,61.88,7.0,4.0,7.0,6.0,0.0,22.0,0.3181818181818182,3.0,0.0,0.866,3.965,0.636,79.444,-1.118,0,0,0,0,0.0,0.0,0.0,0.0,-2.8338204069176447,2.4450991221819525,2.43915367108023,148.9649884511437,286.7834287731824,9.77355160886608,8.13964209668678,-4.965911038430304,-4.613892121159422,0.1646770536899566,0.7179624438285828,0.9929163455963136,0.0025281906127929,0.313488245010376,0.8001018762588501,0.9970925946254284,0.9797653555870056,0.8200839757919312,0.0129888355731964,0.9998352527618408,0.2850262224674225,0.9898300766944884,86.48890489583562,0.2215081339461022,12.835468763905755,3.450472650001757e-05,0.0698577240109443,0.0026961748953908,0.9999964237213136,0.0217161625623703,0.0016352533129975,0.4709793627262115,0.811837911605835,0.1268730014562606,0.9984858632087708,0.0010085976682603,0.0149977058172225,0.0200268663465976,0.1117270216345787,4.480319729806417,1.1750026343765836,0.2915778076651545,2.94597380452816,4.439419014182233,3.63791117646582,0.8405874371528625,0.3523185551166534,0.6864215135574341,0.0681975781917572,0.2259904891252517,0.911629319190979,0.3658204674720764,0.0550205595791339,1.1639983199529524e-08,0.0006638871273025,0.7383996248245239,0.9459794163703918,0.7508931159973145,0.935722589492798,0.1363377273082733,0.7762604355812073,0.9771321415901184,0.0584683082997798,0.04995708912611,0.3696745336055755,0.005384171847254,0.0015636046882718,0.0066619790159165,0.0130005525425076,0.0476495660841465,0.0013561595696955,0.00084815104492,0.037381637841463,0.0004911700380034,0.003083239076659,0.0078958608210086,0.0028574387542903,0,1,0,1,0,1,2,2,0.113,0.001,0.157,0.412,0.002,0.022,0.0,1.3243712035680106,723.4920921535523,19.672997628507925,16.894828465400895,16.894828465400895,13.562881945713372,10.620825077997637,10.620825077997637,8.385333392551253,8.385333392551253,6.647813227042054,6.647813227042054,5.270139676970103,5.270139676970103,1.1071428571428572,1.821428571428572,2.5,-2.08,28.0,354.26000000000016,19.245734749746045,8.113866179127092,3.745702626598701,166.75910244286422,12.610357708779771,0.02976835102959,-0.1405159679249823,107.31620000000008,0,3,3,1,0,1,0,0,3,3,152.0
NC(=O)Nc1sc2c(c1C(N)=O)CCc1nn(C3CCN(Cc4ccccc4)C3)cc1-2,436.17,8.0,5.0,119.27,6.0,5.0,12.0,9.0,0.0,27.0,0.2222222222222222,1.0,1.0,0.57,3.261,0.318,92.172,-1.427,2,0,0,0,0.0,0.0,1.0,0.0,-3.9381062744590953,2.7671177305681605,2.776297551145549,157.77477383656316,310.3999265288383,8.596995713499833,6.180748038187378,-5.721981803848259,-5.043242402525099,0.0886810570955276,0.0088991448283195,0.4966824650764465,0.0002949833869934,0.001081109046936,0.0106512308120727,0.0128783583641052,0.0039768815040588,0.0168360080569982,0.0001236313109984,0.1302077770233154,0.9550625681877136,0.998237371444702,95.2703820832501,0.3096167114469583,3.972588236610306,0.0197810996323823,0.8937221765518188,0.0007442821515724,0.012756316922605,0.0006625370006076,0.0011790392454713,0.2391947507858276,0.5365567207336426,0.001088915974833,0.1747156381607055,0.1554505825042724,5.29054830167297e-07,8.201889613701496e-06,0.2356891334056854,2.7437675736042944,0.8737136811570092,1.096163138110604,3.895080033644152,5.084176378635391,4.562599354774088,0.9555691480636596,0.8175423741340637,0.9916354417800904,0.7989900708198547,0.374366819858551,0.512036144733429,0.1260630786418914,0.9298657178878784,1.0925198327396344e-13,1.1694273780449294e-05,0.7627068161964417,0.9647626280784608,0.9941966533660888,0.9109413027763368,0.6911649703979492,0.7276237607002258,1.0,0.1673823893070221,0.0961109548807144,0.7759850025177002,0.0077213537879288,0.0088494457304477,0.1703541725873947,0.0010373529512435,0.1842144131660461,0.001854226575233,0.0014450791059061,0.4224350452423095,0.0018442351138219,0.1422082483768463,0.1409771591424942,0.0152208367362618,0,0,0,0,4,0,1,1,0.7,0.03,0.931,0.782,0.003,0.032,0.017,1.4008804232443322,1152.4652644502503,21.53480494807372,17.005178767717386,17.82167534864511,14.991203638441377,10.359050215237488,11.175546796165214,8.100057617076258,9.120678343235912,6.025685272231228,7.206432623270082,4.62893517095062,5.918334232966689,1.1935483870967742,2.0,2.7419354838709675,-3.169999999999999,31.0,412.3490000000003,19.773396474101688,7.824718515104788,3.7036606685758167,183.37852642943275,12.059218283234667,0.316250288695725,-0.7069642107748624,120.045,1,1,2,1,2,3,0,0,1,1,160.0
Cc1ccc(Cl)cc1N1CCN(CCn2[nH]c(=O)c3c(C)n(-c4ccccc4)c(C)c3c2=O)CC1,491.21,7.0,1.0,66.27,5.0,5.0,9.0,8.0,0.0,30.0,0.1666666666666666,0.0,1.0,0.46,2.719,0.333,64.444,-1.433,1,0,0,0,0.0,1.0,1.0,0.0,-4.545814739266058,3.4284470341236872,4.32460682119774,147.49201948345387,317.4133859976208,9.291991451276566,6.611731437445585,-5.298002419308317,-4.668306943400357,0.0001022884462145,0.1041504368185997,0.5197412371635437,0.0,4.8160552978515625e-05,1.9669532775878903e-05,0.0077824592590332,0.0003818914119619,0.0007253298535943,7.072284643072635e-05,0.999994158744812,0.999962568283081,1.0,98.76575398202873,-0.0893838574037079,1.0846497676409752,0.6686981916427612,0.9588313102722168,0.1628432273864746,0.9057954549789428,0.9197189211845398,0.17722187936306,0.000316253863275,6.128873053512507e-08,0.0242733862251043,0.5975240468978882,0.857175886631012,8.2633478086791e-06,0.9994237422943116,0.992478847503662,4.421941160688009,0.6221113944669341,2.2886172543212315,4.352413768578552,5.384388376817255,5.06400253870751,0.8459813594818115,0.8500113487243652,0.9706317186355592,0.6193124055862427,0.5338759422302246,0.5975919365882874,0.5591123104095459,0.7196715474128723,1.374234398099361e-05,0.0079095363616943,0.8782986998558044,0.8215780854225159,0.997742772102356,0.6492372155189514,0.7262141108512878,0.8946065306663513,0.9999356269836426,0.0557228848338127,0.2251265496015548,0.8225140571594238,0.0755161568522453,0.0193803515285253,0.0003598095208872,0.0118558406829833,0.1393190920352935,0.0085505656898021,6.281791684159543e-06,0.7344266772270203,0.001531297690235,0.0510080605745315,0.0058694938197731,0.0108467498794198,1,1,0,1,0,1,2,1,0.658,0.001,0.127,0.837,0.001,0.047,0.2,1.3488065276100945,1494.2680980463815,24.68950548645297,20.34475827657308,21.10068722259153,16.84624434829851,11.98495538380492,12.362919856814148,9.248995336207145,9.685431116679128,7.105398541075448,7.340495643863188,5.2395462794400105,5.405889834481306,0.8571428571428571,1.542857142857143,2.257142857142857,-3.29,35.0,461.7830000000004,23.451799606823723,9.396688176686617,4.301720963823802,208.68873463127912,13.41778803919684,0.149935819751837,-0.2258037677050606,142.47169999999986,0,1,1,2,2,4,0,0,1,1,182.0
c1ccc(C2CCCN2Cc2nc(-c3cnccn3)no2)nc1,308.14,7.0,0.0,80.83,4.0,4.0,6.0,7.0,0.0,22.0,0.1818181818181818,1.0,0.0,0.731,2.961,0.312,60.857,-2.192,0,0,0,0,0.0,0.0,0.0,0.0,-1.5026349069895164,1.329346550107265,0.9152501157956948,126.24647070570067,258.18764693630595,8.45252595340725,5.173233366585199,-4.810539971147017,-4.738578222769338,0.376996636390686,0.0126082217320799,0.0049324706196784,0.0001658201217651,0.0074377655982971,0.0321224927902221,0.384156584739685,0.3393620252609253,0.2033190280199051,0.0013021456543356,0.7535879015922546,0.9737613201141356,0.9167566895484924,63.98813032001984,0.0891046339140249,34.34789574288705,0.5334087610244751,0.99601149559021,0.9533638954162598,0.6529366970062256,0.9446017146110536,0.0824645459651947,0.6007348895072937,0.1485683172941208,0.6792294979095459,0.7870519757270813,0.791171133518219,0.0008188187493942,0.9603287577629088,0.182439923286438,6.3736778617513234,1.1185357245166778,0.824404824988512,3.3248581179189705,4.3214673440167735,3.8777473376366727,0.3857369720935821,0.4777778089046478,0.6624370813369751,0.5283675193786621,0.6123321056365967,0.6408393979072571,0.2825270891189575,0.7181843519210815,0.0002072213246719,0.4670367538928985,0.8715812563896179,0.7577570080757141,0.8255306482315063,0.6519666910171509,0.197657972574234,0.4903377592563629,0.7668481469154358,0.0903708934783935,0.0390892624855041,0.2705158591270447,0.1347301751375198,0.4787388741970062,0.0818246603012085,0.0068064806982874,0.1884443610906601,0.0001670901838224,0.0565241612493991,0.1528639644384384,0.2149537950754165,0.1699768751859665,0.0068382117897272,0.0557701326906681,1,0,0,0,0,0,0,0,0.028,0.004,0.02,0.167,0.003,0.573,0.108,1.507673158756602,760.5112297867247,15.484916895309068,12.538759141726812,12.538759141726812,11.398979485566358,7.639342718761275,7.639342718761275,5.485481019197426,5.485481019197426,3.991553418443818,3.991553418443818,2.934834549085682,2.934834549085682,1.173913043478261,2.1739130434782608,3.0,-2.67,23.0,292.21700000000004,13.956342187026044,6.21362979630586,2.9541566224320195,132.96823009486087,5.374229497354497,0.308395324179054,0.308395324179054,81.94600000000003,0,1,1,0,3,3,0,0,1,1,116.0
CCS(=O)(=O)c1ccc(Oc2cc3nc(-c4ccccn4)[nH]c3cc2CN2CCOCC2=O)cc1,492.15,9.0,1.0,114.48,7.0,5.0,9.0,10.0,0.0,31.0,0.2258064516129032,0.0,0.0,0.419,2.751,0.24,61.419,-1.44,4,0,0,0,0.0,0.0,1.0,0.0,-3.5925372110151823,2.229965834462952,1.947679425354025,191.6488085584199,319.51704370713696,8.491391958907842,5.281481921892153,-5.462638259669615,-5.1064700779133485,0.905450165271759,0.0584334433078765,0.0039305523969233,4.220008850097656e-05,1.33514404296875e-05,2.8967857360839844e-05,0.0022928714752197,0.0239969789981842,0.3212336003780365,0.0001116509520215,0.99998140335083,0.8635841608047485,0.9873100519180298,92.16219916633852,-0.1712318966887512,7.189131803198444,7.3379414970986545e-06,0.55693119764328,0.0023437978234142,0.3152870535850525,0.0146118458360433,0.231634572148323,5.055812266618886e-07,0.0016521281795576,0.0134485606104135,0.5424981117248535,8.638190251986089e-07,9.361140751451558e-10,0.1241818591952323,0.0229539331048727,2.822920768481348,0.7230313441351621,0.5091919849547211,3.183889161906768,4.532836141336449,4.122974369159543,0.8290482759475708,0.6643418073654175,0.9980175495147704,0.5110023617744446,0.144127070903778,0.8134375214576721,0.0986765101552009,0.8154956102371216,2.4095132999946145e-08,0.1323726773262024,0.6917940378189087,0.933258891105652,0.818109393119812,0.4910125136375427,0.3783276975154876,0.9639899730682372,0.9881276488304138,0.1017681956291198,0.2907411456108093,0.8654735684394836,0.1191925257444381,0.0017020918894559,0.0012613353319466,0.0027195934671908,0.3375473320484161,0.0008184895268641,0.0001291854860028,0.0453333854675293,0.0053649265319108,0.0001954839244717,0.0058169695548713,0.0244938246905803,2,0,0,0,2,0,2,0,0.145,0.533,0.986,0.943,0.002,0.472,0.066,1.5193171041764977,1467.281820014246,24.41563831562721,19.10016712711205,19.91666370803977,16.924984718174855,11.22989337121933,12.88215859753948,8.122237204958848,10.400487747146634,5.807348995856233,7.557827691011068,3.856946874994639,4.741035283768021,1.1428571428571428,1.9714285714285715,2.685714285714285,-3.76,35.0,468.3650000000003,23.003970361819263,9.473930334491069,4.888123453074654,202.1983207045621,12.355716419799178,0.0271434503748457,-3.305325874847013,129.8035,0,1,1,2,2,4,0,0,1,1,180.0
CN1CCN(CCCNC(=O)C(Cc2ccccc2)NC(=O)C2(NC(=O)c3cc4ccccc4s3)Cc3ccccc3C2)CC1,623.29,8.0,3.0,93.78,14.0,6.0,9.0,9.0,0.0,35.0,0.4,1.0,0.0,0.222,3.238,0.361,108.429,-1.057,1,0,0,0,0.0,0.0,1.0,1.0,-3.5508017935162366,3.743595889347842,4.151698840747748,133.79286900809043,294.9901369641688,8.663765703828503,7.856220770228063,-5.688304507743541,-4.940284818740278,0.0017581408610567,0.995560884475708,0.9675400257110596,0.0006523728370666,0.9980359703768044,0.9827644601464272,0.9990447122836486,0.1693104654550552,0.2567001581192016,0.0015292802127078,0.9999996423721312,0.1947187930345535,0.6785262823104858,97.86665171058304,0.4101997508485737,2.5081311542856537,1.8424027530272724e-06,0.1735326051712036,0.0011250852840021,0.9999158382415771,9.088028996018238e-09,0.0022121178917586,0.1278980821371078,0.0447487793862819,0.9502453207969666,0.9988837838172911,0.0254746098071336,2.5929386415768363e-10,1.97736153495498e-06,0.9985707998275756,6.414591085316895,0.4134231645089871,1.3964118747005567,3.950905536294502,5.448958302807656,4.962597928360856,0.9671518206596376,0.8007780909538269,0.9062191843986512,0.6320338845252991,0.5028998851776123,0.2517638802528381,0.6455292105674744,0.6045888066291809,1.1009190892252718e-08,0.0002129261119989,0.3663806617259979,0.8957555890083313,0.9721919894218444,0.7877378463745117,0.2199980914592743,0.894615113735199,0.9999961853027344,0.0845666825771331,0.2742373645305633,0.7301374077796936,0.0836769714951515,0.0131134679540991,0.155078575015068,0.0122819198295474,0.0527618527412414,0.0019795971456915,0.0008834051550365,0.9746637344360352,0.6282245516777039,0.1690296381711959,0.2560445070266723,0.2765021622180938,0,0,0,0,1,0,3,0,0.997,0.626,0.362,0.994,0.001,0.022,0.027,1.17915902064332,1588.7240843912082,31.227193103498827,25.75874220256524,26.57523878349296,21.88178039713532,15.798626465048772,16.6151230459765,12.312238982607528,13.396015939094353,8.990320800894589,10.10517876655256,6.357949525061409,7.315921203451927,0.8666666666666667,1.5333333333333334,2.2444444444444445,-4.049999999999998,45.0,582.4950000000002,30.95397603015058,13.934843895224692,7.438213786258344,268.348851048421,14.329772021874811,0.2156716789103154,-1.2146973136865014,179.51259999999954,1,1,2,3,1,4,0,0,1,1,234.0
